ANSI,State,County,sqmiles,y1997,y2002,y2007
a47149,TENNESSEE,RUTHERFORD,618.8921875,125942,106399,77912
a47151,TENNESSEE,SCOTT,532.0859375,14965,14663,11977
a47153,TENNESSEE,SEQUATCHIE,265.846875,14836,14237,12595
a47155,TENNESSEE,SEVIER,592.290625,44578,37876,22253
a47157,TENNESSEE,SHELBY,762.1328125,103988,81110,68704
a47159,TENNESSEE,SMITH,314.4140625,76361,64178,49321
a47161,TENNESSEE,STEWART,458.621875,27427,24295,19431
a47163,TENNESSEE,SULLIVAN,413.01875,59423,58970,36826
a47165,TENNESSEE,SUMNER,529.3296875,124208,112201,89492
a47167,TENNESSEE,TIPTON,459.36875,156301,146867,144998
a47169,TENNESSEE,TROUSDALE,114.215625,31137,26315,19771
a47171,TENNESSEE,UNICOI,186.1375,4008,4281,1785
a47173,TENNESSEE,UNION,223.5640625,29378,24095,19816
a47175,TENNESSEE,VAN BUREN,273.45625,19312,12866,14267
a47177,TENNESSEE,WARREN,432.6875,117641,106415,91434
a47179,TENNESSEE,WASHINGTON,326.309375,90274,87121,62646
a47181,TENNESSEE,WAYNE,733.978125,64225,54147,41334
a47183,TENNESSEE,WEAKLEY,580.1828125,188637,188033,204739
a47185,TENNESSEE,WHITE,376.58125,75675,74358,56816
a47187,TENNESSEE,WILLIAMSON,582.7015625,114745,109271,69786
a47189,TENNESSEE,WILSON,570.56875,125703,122787,69093
a47000,TENNESSEE,,42143.27,#N/A,#N/A,#N/A
a48001,TEXAS,ANDERSON,1062.576563,143305,135067,74892
a48003,TEXAS,ANDREWS,1500.645313,69759,102488,62247
a48005,TEXAS,ANGELINA,797.7640625,49917,48212,43253
a48007,TEXAS,ARANSAS,251.871875,4331,893,0
a48009,TEXAS,ARCHER,903.0625,122621,112892,110386
a48011,TEXAS,ARMSTRONG,909.1,0,162632,159407
a48013,TEXAS,ATASCOSA,1218.117188,222170,222603,139080
a48015,TEXAS,AUSTIN,646.6015625,164041,134793,96559
a48017,TEXAS,BAILEY,827.0546875,286944,287978,326039
a48019,TEXAS,BANDERA,790.9453125,54309,39868,21421
a48021,TEXAS,BASTROP,888.153125,144277,142020,76114
a48023,TEXAS,BAYLOR,867.4703125,156243,149188,141716
a48025,TEXAS,BEE,880.1953125,131417,143978,104923
a48027,TEXAS,BELL,1051.103125,226571,233430,183837
a48029,TEXAS,BEXAR,1239.757813,185486,155900,124952
a48031,TEXAS,BLANCO,709.0921875,58444,62781,43597
a48033,TEXAS,BORDEN,897.4375,74078,71426,93814
a48035,TEXAS,BOSQUE,982.9609375,141646,136770,96204
a48037,TEXAS,BOWIE,885.1078125,138950,126796,96206
a48039,TEXAS,BRAZORIA,1357.592188,213595,224640,186201
a48041,TEXAS,BRAZOS,585.8203125,108020,116660,62739
a48043,TEXAS,BREWSTER,6183.653125,5853,38200,50084
a48045,TEXAS,BRISCOE,900.01875,157840,140290,166686
a48047,TEXAS,BROOKS,943.278125,64217,53611,58384
a48049,TEXAS,BROWN,943.84375,144642,131375,95342
a48051,TEXAS,BURLESON,665.08125,147172,131265,92312
a48053,TEXAS,BURNET,993.8703125,97199,104336,57555
a48055,TEXAS,CALDWELL,545.246875,109972,107126,71459
a48057,TEXAS,CALHOUN,506.9671875,79271,94647,88885
a48059,TEXAS,CALLAHAN,898.6109375,136066,128993,104308
a48061,TEXAS,CAMERON,890.84375,244230,253571,226132
a48063,TEXAS,CAMP,195.8234375,36275,34426,23362
a48065,TEXAS,CARSON,920.2125,278296,248772,330985
a48067,TEXAS,CASS,936.9578125,74268,77631,51647
a48069,TEXAS,CASTRO,894.434375,419621,444003,434559
a48071,TEXAS,CHAMBERS,598.9296875,119663,134492,115588
a48073,TEXAS,CHEROKEE,1052.326563,143315,119548,76592
a48075,TEXAS,CHILDRESS,696.3984375,0,156482,143212
a48077,TEXAS,CLAY,1088.7125,162973,186128,116986
a48079,TEXAS,COCHRAN,775.1546875,302089,300125,305311
a48081,TEXAS,COKE,911.4390625,58081,58729,45927
a48083,TEXAS,COLEMAN,1260.904688,198769,187982,188432
a48085,TEXAS,COLLIN,841.2046875,199627,194240,150210
a48087,TEXAS,COLLINGSWORTH,918.43125,180283,199655,193475
a48089,TEXAS,COLORADO,960.2515625,222608,206586,168984
a48091,TEXAS,COMAL,559.465625,45654,37231,37467
a48093,TEXAS,COMANCHE,937.690625,231530,225401,170318
a48095,TEXAS,CONCHO,983.08125,134425,142138,105973
a48097,TEXAS,COOKE,873.5015625,191448,182494,136571
a48099,TEXAS,CORYELL,1051.928125,155953,164982,120881
a48101,TEXAS,COTTLE,900.5515625,134931,148734,153143
a48103,TEXAS,CRANE,785.053125,25676,710,15252
a48105,TEXAS,CROCKETT,2807.415625,0,1499,18637
a48107,TEXAS,CROSBY,899.5125,388636,293819,289016
a48109,TEXAS,CULBERSON,3812.457813,27558,58995,47213
a48111,TEXAS,DALLAM,1503.25625,0,469888,534237
a48113,TEXAS,DALLAS,871.265625,79406,47881,43547
a48115,TEXAS,DAWSON,900.2984375,543486,470775,462370
a48123,TEXAS,DE WITT,908.9578125,150330,166017,78581
a48117,TEXAS,DEAF SMITH,1496.879688,582576,567517,524237
a48119,TEXAS,DELTA,256.6328125,84497,90486,67353
a48121,TEXAS,DENTON,881.9234375,202398,160292,140933
a48125,TEXAS,DICKENS,901.715625,147350,135426,143289
a48127,TEXAS,DIMMIT,1328.845313,45003,41617,29108
a48129,TEXAS,DONLEY,926.8828125,98162,89054,83727
a48131,TEXAS,DUVAL,1792.703125,137921,162488,120349
a48133,TEXAS,EASTLAND,926.009375,175483,192143,118420
a48135,TEXAS,ECTOR,897.665625,0,4062,6993
a48137,TEXAS,EDWARDS,2117.828125,20309,19144,24872
a48141,TEXAS,EL PASO,1012.65625,51857,51320,54101
a48139,TEXAS,ELLIS,935.5,261915,264247,204578
a48143,TEXAS,ERATH,1083.054688,226676,212494,165049
a48145,TEXAS,FALLS,765.4828125,230254,261496,218574
a48147,TEXAS,FANNIN,890.934375,270151,273137,207535
a48149,TEXAS,FAYETTE,949.9546875,227372,221253,122464
a48151,TEXAS,FISHER,898.928125,233626,229332,239434
a48153,TEXAS,FLOYD,992.19375,426762,388299,420694
a48155,TEXAS,FOARD,704.390625,130088,112809,120515
a48157,TEXAS,FORT BEND,861.20625,205030,194001,152112
a48159,TEXAS,FRANKLIN,284.3875,56238,59106,34731
a48161,TEXAS,FREESTONE,877.5265625,136458,127418,80055
a48163,TEXAS,FRIO,1133.025,146939,151591,151274
a48165,TEXAS,GAINES,1502.379688,632274,565441,641654
a48167,TEXAS,GALVESTON,378.378125,33803,45773,21819
a48169,TEXAS,GARZA,893.3890625,0,88239,99820
a48171,TEXAS,GILLESPIE,1058.185938,121342,112311,90426
a48173,TEXAS,GLASSCOCK,900.20625,145110,169845,126695
a48175,TEXAS,GOLIAD,851.9453125,76633,113153,58898
a48177,TEXAS,GONZALES,1066.667188,177133,183539,99016
a48179,TEXAS,GRAY,925.9671875,0,158075,180564
a48181,TEXAS,GRAYSON,933.4890625,256501,232120,166541
a48183,TEXAS,GREGG,273.26875,28703,20510,11557
a48185,TEXAS,GRIMES,787.4640625,132868,131142,87015
a48187,TEXAS,GUADALUPE,711.2578125,175612,183601,125959
a48189,TEXAS,HALE,1004.620313,545884,526504,462349
a48191,TEXAS,HALL,883.4734375,179242,196366,219015
a48193,TEXAS,HAMILTON,835.7046875,136923,125290,97603
a48195,TEXAS,HANSFORD,919.8015625,315116,319236,331504
a48197,TEXAS,HARDEMAN,695.10625,167332,174752,162399
a48199,TEXAS,HARDIN,891.684375,18765,18503,22100
a48201,TEXAS,HARRIS,1703.934375,123531,124340,91438
a48203,TEXAS,HARRISON,899.278125,97280,81337,52273
a48205,TEXAS,HARTLEY,1462.032813,0,275735,345221
a48207,TEXAS,HASKELL,902.959375,307047,332159,290949
a48209,TEXAS,HAYS,677.965625,77452,57922,39265
a48211,TEXAS,HEMPHILL,906.2796875,0,81950,75609
a48213,TEXAS,HENDERSON,873.853125,157195,155850,86495
a48215,TEXAS,HIDALGO,1569.676563,456163,405094,404321
a48217,TEXAS,HILL,958.85,304402,294300,253919
a48219,TEXAS,HOCKLEY,908.49375,477627,413269,411374
a48221,TEXAS,HOOD,420.603125,79395,75814,80768
a48223,TEXAS,HOPKINS,767.1640625,227021,230685,142997
a48225,TEXAS,HOUSTON,1230.876563,174793,162567,109201
a48227,TEXAS,HOWARD,900.7765625,218917,248202,227974
a48229,TEXAS,HUDSPETH,4570.9625,45973,80693,106452
a48231,TEXAS,HUNT,840.31875,223519,226241,171459
a48233,TEXAS,HUTCHINSON,887.4140625,126008,132196,144105
a48235,TEXAS,IRION,1051.475,0,10321,7500
a48237,TEXAS,JACK,910.65,71113,113636,72042
a48239,TEXAS,JACKSON,829.4140625,245280,251592,198778
a48241,TEXAS,JASPER,937.4125,29262,25812,20192
a48243,TEXAS,JEFF DAVIS,2264.426563,0,25102,44033
a48245,TEXAS,JEFFERSON,876.2765625,179068,182075,153620
a48247,TEXAS,JIM HOGG,1136.109375,24395,42798,9820
a48249,TEXAS,JIM WELLS,864.51875,204421,198348,150931
a48251,TEXAS,JOHNSON,724.671875,184614,167128,116672
a48253,TEXAS,JONES,928.525,311065,352336,334826
a48255,TEXAS,KARNES,747.54375,163039,164746,104454
a48257,TEXAS,KAUFMAN,779.9328125,182395,202047,155113
a48259,TEXAS,KENDALL,662.4203125,53640,41507,34071
a48261,TEXAS,KENEDY,1456.420313,0,6289,2797
a48263,TEXAS,KENT,902.2171875,52986,75302,53591
a48265,TEXAS,KERR,1103.307813,56670,57494,40238
a48267,TEXAS,KIMBLE,1250.920313,36755,31180,35921
a48269,TEXAS,KING,910.8609375,24260,26220,29350
a48271,TEXAS,KINNEY,1360.028125,20571,21611,11632
a48273,TEXAS,KLEBERG,870.9765625,120872,102739,82645
a48275,TEXAS,KNOX,849.0765625,227643,218743,212746
a48283,TEXAS,LA SALLE,1486.692188,72876,89124,76270
a48277,TEXAS,LAMAR,906.9375,247938,233943,218599
a48279,TEXAS,LAMB,1016.176563,483555,498134,514985
a48281,TEXAS,LAMPASAS,712.0375,75159,80181,70636
a48285,TEXAS,LAVACA,969.725,222478,203555,113084
a48287,TEXAS,LEE,629.00625,135900,112681,68291
a48289,TEXAS,LEON,1072.051563,184136,184627,121142
a48291,TEXAS,LIBERTY,1159.760938,164116,156413,127704
a48293,TEXAS,LIMESTONE,905.284375,177908,205322,141852
a48295,TEXAS,LIPSCOMB,932.1421875,144594,162228,126954
a48297,TEXAS,LIVE OAK,1036.298438,126856,130194,90632
a48299,TEXAS,LLANO,934.3671875,47031,49300,27324
a48301,TEXAS,LOVING,668.9125,0,909,0
a48303,TEXAS,LUBBOCK,895.6015625,513636,467120,415814
a48305,TEXAS,LYNN,891.8921875,464669,420984,408772
a48313,TEXAS,MADISON,466.065625,81636,91864,39646
a48315,TEXAS,MARION,381.24375,22527,17335,11042
a48317,TEXAS,MARTIN,915.0515625,298371,280977,275982
a48319,TEXAS,MASON,928.7875,68812,67411,57098
a48321,TEXAS,MATAGORDA,1100.4125,243903,255195,234688
a48323,TEXAS,MAVERICK,1279.24375,30247,44686,30800
a48307,TEXAS,MCCULLOCH,1065.60625,139252,144750,108473
a48309,TEXAS,MCLENNAN,1037.089063,308053,298447,241607
a48311,TEXAS,MCMULLEN,1127.004688,27734,28993,38464
a48325,TEXAS,MEDINA,1325.33125,233574,236096,173541
a48327,TEXAS,MENARD,901.9125,26131,24771,22731
a48329,TEXAS,MIDLAND,900.2828125,76969,72892,90046
a48331,TEXAS,MILAM,1016.734375,250390,246893,205120
a48333,TEXAS,MILLS,748.109375,92309,95136,74638
a48335,TEXAS,MITCHELL,910.0171875,173433,171053,163760
a48337,TEXAS,MONTAGUE,930.6640625,163152,179756,120149
a48339,TEXAS,MONTGOMERY,1041.775,51089,57776,33782
a48341,TEXAS,MOORE,899.6875,263580,275273,297735
a48343,TEXAS,MORRIS,251.98125,36599,39354,19798
a48345,TEXAS,MOTLEY,989.359375,0,113117,105320
a48347,TEXAS,NACOGDOCHES,946.7921875,98996,85837,59353
a48349,TEXAS,NAVARRO,1009.689063,242529,222944,164245
a48351,TEXAS,NEWTON,932.628125,11918,14946,8083
a48353,TEXAS,NOLAN,911.9875,158881,151786,132632
a48355,TEXAS,NUECES,835.8234375,361419,353736,369433
a48357,TEXAS,OCHILTREE,917.584375,357709,352799,355445
a48359,TEXAS,OLDHAM,1500.514063,0,122671,105308
a48361,TEXAS,ORANGE,333.7046875,27608,29266,15159
a48363,TEXAS,PALO PINTO,951.7734375,87282,110578,84942
a48365,TEXAS,PANOLA,800.8859375,84571,83655,50745
a48367,TEXAS,PARKER,903.4921875,177440,166642,103759
a48369,TEXAS,PARMER,880.7671875,446342,454591,437153
a48371,TEXAS,PECOS,4763.535938,0,110235,101383
a48373,TEXAS,POLK,1057.045313,41561,44673,23720
a48375,TEXAS,POTTER,908.3609375,0,69591,74387
a48377,TEXAS,PRESIDIO,3855.48125,0,51364,28149
a48379,TEXAS,RAINS,229.45625,47938,43451,32704
a48381,TEXAS,RANDALL,911.528125,275450,272169,270137
a48383,TEXAS,REAGAN,1175.301563,64185,67347,57947
a48385,TEXAS,REAL,699.178125,10345,12528,26097
a48387,TEXAS,RED RIVER,1036.567188,181461,138267,104474
a48389,TEXAS,REEVES,2636.039063,0,89336,136698
a48391,TEXAS,REFUGIO,769.6875,112198,106678,94329
a48393,TEXAS,ROBERTS,924.0546875,52759,50452,61441
a48395,TEXAS,ROBERTSON,854.3953125,177843,171078,117435
a48397,TEXAS,ROCKWALL,127.0328125,33676,25314,14475
a48399,TEXAS,RUNNELS,1050.69375,302141,299223,264780
a48401,TEXAS,RUSK,923.4328125,134433,117650,67334
a48403,TEXAS,SABINE,490.26875,12976,11627,7812
a48405,TEXAS,SAN AUGUSTINE,527.875,25504,19589,12837
a48407,TEXAS,SAN JACINTO,569.23125,29465,35427,21027
a48409,TEXAS,SAN PATRICIO,691.6515625,276300,258999,258697
a48411,TEXAS,SAN SABA,1134.460938,138163,101490,80216
a48413,TEXAS,SCHLEICHER,1310.609375,46383,41195,49920
a48415,TEXAS,SCURRY,905.4359375,219141,240153,214315
a48417,TEXAS,SHACKELFORD,913.9515625,51838,55661,71474
a48419,TEXAS,SHELBY,794.109375,88484,68210,45460
a48421,TEXAS,SHERMAN,923.0296875,357053,379514,392691
a48423,TEXAS,SMITH,921.43125,135117,128786,91797
a48425,TEXAS,SOMERVELL,186.4828125,20795,21777,20043
a48427,TEXAS,STARR,1223.103125,135673,193688,173150
a48429,TEXAS,STEPHENS,894.6390625,60538,69531,67120
a48431,TEXAS,STERLING,923.3578125,13956,11227,9524
a48433,TEXAS,STONEWALL,916.30625,109482,120936,101704
a48435,TEXAS,SUTTON,1453.764063,9323,9015,21603
a48437,TEXAS,SWISHER,890.1359375,363625,388044,380099
a48439,TEXAS,TARRANT,859.8921875,74930,56618,46134
a48441,TEXAS,TAYLOR,915.4875,216476,227440,204301
a48443,TEXAS,TERRELL,2357.729688,0,7907,15124
a48445,TEXAS,TERRY,888.8125,411672,399425,419266
a48447,TEXAS,THROCKMORTON,912.359375,113035,92858,94518
a48449,TEXAS,TITUS,406.0515625,75270,69011,42079
a48451,TEXAS,TOM GREEN,1522.1,232032,212464,227958
a48453,TEXAS,TRAVIS,989.796875,120797,101594,75960
a48455,TEXAS,TRINITY,692.8078125,50573,42771,27340
a48457,TEXAS,TYLER,922.8578125,26626,31738,19671
a48459,TEXAS,UPSHUR,582.9375,75056,80043,60176
a48461,TEXAS,UPTON,1241.321875,0,36282,31974
a48463,TEXAS,UVALDE,1551.917188,164120,154086,131420
a48465,TEXAS,VAL VERDE,3143.707813,9690,13524,24755
a48467,TEXAS,VAN ZANDT,842.5375,211082,198647,141750
a48469,TEXAS,VICTORIA,882.1265625,158118,166089,134085
a48471,TEXAS,WALKER,784.15625,64391,61715,37146
a48473,TEXAS,WALLER,512.2390625,119631,124431,103518
a48475,TEXAS,WARD,835.4890625,0,10180,22899
a48477,TEXAS,WASHINGTON,603.9125,168170,151429,90410
a48479,TEXAS,WEBB,3356.85,53799,90036,58843
a48481,TEXAS,WHARTON,1086.13125,461519,428683,376001
a48483,TEXAS,WHEELER,914.5875,151935,186320,151108
a48485,TEXAS,WICHITA,627.765625,147446,133118,129505
a48487,TEXAS,WILBARGER,970.8328125,258419,231379,237323
a48489,TEXAS,WILLACY,590.5078125,244750,230450,196362
a48491,TEXAS,WILLIAMSON,1118.56875,313098,304568,229661
a48493,TEXAS,WILSON,803.7171875,223602,197052,153867
a48495,TEXAS,WINKLER,841.1109375,0,1057,0
a48497,TEXAS,WISE,904.578125,183783,214449,133972
a48499,TEXAS,WOOD,645.2421875,110569,108172,71722
a48501,TEXAS,YOAKUM,799.728125,259049,257801,281872
a48503,TEXAS,YOUNG,914.4578125,155200,143433,127775
a48505,TEXAS,ZAPATA,996.7609375,33926,63819,45764
a48507,TEXAS,ZAVALA,1297.385938,80709,96651,101534
a48000,TEXAS,,268580.82,#N/A,#N/A,#N/A
a49001,UTAH,BEAVER,2589.953125,39887,51768,35394
a49003,UTAH,BOX ELDER,5700.532813,344095,335315,327695
a49005,UTAH,CACHE,1164.54375,180045,145751,143716
a49007,UTAH,CARBON,1478.479688,17750,18247,22781
a49009,UTAH,DAGGETT,698.3484375,13143,11339,8579
a49011,UTAH,DAVIS,298.7125,28587,26632,12383
a49013,UTAH,DUCHESNE,3238.01875,125609,133874,93398
a49015,UTAH,EMERY,4462.040625,52241,57900,58570
a49017,UTAH,GARFIELD,5174.217188,35868,23111,17436
a49019,UTAH,GRAND,3671.260938,6489,11888,7956
a49021,UTAH,IRON,3297.995313,71281,89991,87550
a49023,UTAH,JUAB,3391.779688,67014,63003,65702
a49025,UTAH,KANE,3991.948438,13205,8585,8691
a49027,UTAH,MILLARD,6589.134375,164998,162484,153728
a49029,UTAH,MORGAN,609.1265625,21888,18872,23362
a49031,UTAH,PIUTE,757.809375,20287,17813,19481
a49033,UTAH,RICH,1028.54375,83909,83531,76535
a49035,UTAH,SALT LAKE,737.2953125,41014,29303,29127
a49037,UTAH,SAN JUAN,7820.1,150741,150736,143231
a49039,UTAH,SANPETE,1588.076563,113360,113647,98230
a49041,UTAH,SEVIER,1910.248438,51325,66449,42605
a49043,UTAH,SUMMIT,1871.209375,40043,38035,30662
a49045,UTAH,TOOELE,6929.103125,42489,70574,23370
a49047,UTAH,UINTAH,4477.089063,91034,79649,83168
a49049,UTAH,UTAH,2003.678125,151493,142808,117766
a49051,UTAH,WASATCH,1174.159375,17513,15196,13472
a49053,UTAH,WASHINGTON,2426.620313,33292,41427,42847
a49055,UTAH,WAYNE,2460.325,18187,20173,19218
a49057,UTAH,WEBER,575.190625,41426,39336,31251
a49000,UTAH,,84898.83,#N/A,#N/A,#N/A
a50001,VERMONT,ADDISON,766.2953125,136357,124099,116067
a50003,VERMONT,BENNINGTON,674.9875,12833,13379,13175
a50005,VERMONT,CALEDONIA,648.9078125,44009,35622,30776
a50007,VERMONT,CHITTENDEN,536.6375,45786,34612,31161
a50009,VERMONT,ESSEX,663.665625,9710,8040,11557
a50011,VERMONT,FRANKLIN,633.69375,99211,97853,85077
a50013,VERMONT,GRAND ISLE,81.8125,16789,12032,11314
a50015,VERMONT,LAMOILLE,458.803125,21202,18359,17325
a50017,VERMONT,ORANGE,687.1109375,42424,44285,35613
a50019,VERMONT,ORLEANS,693.2546875,72690,65963,55211
a50021,VERMONT,RUTLAND,929.8390625,54007,45705,46305
a50023,VERMONT,WASHINGTON,687.1078125,24988,20851,20747
a50025,VERMONT,WINDHAM,785.3171875,19622,18042,14996
a50027,VERMONT,WINDSOR,969.284375,32711,28667,27600
a50000,VERMONT,,9614.26,#N/A,#N/A,#N/A
a51001,VIRGINIA,ACCOMACK,449.3,74928,73294,76576
a51003,VIRGINIA,ALBEMARLE,730.9796875,78406,69065,46216
a51005,VIRGINIA,ALLEGHANY,450.909375,14497,11585,7970
a51007,VIRGINIA,AMELIA,355.2671875,38737,39265,33503
a51009,VIRGINIA,AMHERST,473.934375,35982,32268,21010
a51011,VIRGINIA,APPOMATTOX,333.49375,39520,38747,26931
a51013,VIRGINIA,ARLINGTON,25.9359375,0,0,32
a51015,VIRGINIA,AUGUSTA,1002.01875,153196,139891,107811
a51017,VIRGINIA,BATH,529.159375,21507,17278,11818
a51019,VIRGINIA,BEDFORD,759.8890625,107441,96133,68918
a51021,VIRGINIA,BLAND,357.7203125,29853,32249,19583
a51023,VIRGINIA,BOTETOURT,541.2390625,44010,44393,27662
a51025,VIRGINIA,BRUNSWICK,566.1703125,32705,30784,26820
a51027,VIRGINIA,BUCHANAN,502.7734375,2510,2883,2023
a51029,VIRGINIA,BUCKINGHAM,579.65625,39951,37791,28677
a51031,VIRGINIA,CAMPBELL,553.0125,65047,61682,49891
a51033,VIRGINIA,CAROLINE,529.55625,39894,39091,36045
a51035,VIRGINIA,CARROLL,474.696875,68477,61724,41737
a51036,VIRGINIA,CHARLES CITY,182.8625,0,18346,18353
a51037,VIRGINIA,CHARLOTTE,475.26875,57434,52160,40739
a51550,VIRGINIA,CHESAPEAKE CITY,374.471875,51861,55490,43217
a51041,VIRGINIA,CHESTERFIELD,430.79375,11386,9669,6556
a51043,VIRGINIA,CLARKE,176.153125,50826,47926,32530
a51045,VIRGINIA,CRAIG,329.5296875,20198,18706,11081
a51047,VIRGINIA,CULPEPER,379.2296875,77148,70759,56111
a51049,VIRGINIA,CUMBERLAND,297.465625,29415,23206,17149
a51051,VIRGINIA,DICKENSON,330.5484375,5482,4312,3100
a51053,VIRGINIA,DINWIDDIE,503.7140625,45841,46133,35330
a51057,VIRGINIA,ESSEX,257.1328125,42072,37108,38298
a51059,VIRGINIA,FAIRFAX,414.121875,4231,4107,2872
a51061,VIRGINIA,FAUQUIER,647.628125,126308,118432,85075
a51063,VIRGINIA,FLOYD,380.425,64301,57500,45010
a51065,VIRGINIA,FLUVANNA,286.7234375,28369,24622,18136
a51067,VIRGINIA,FRANKLIN,690.421875,86509,81543,66792
a51069,VIRGINIA,FREDERICK,422.7296875,64473,59312,37900
a51071,VIRGINIA,GILES,355.784375,31017,25231,16022
a51073,VIRGINIA,GLOUCESTER,217.8046875,17451,18456,16393
a51075,VIRGINIA,GOOCHLAND,280.803125,27357,26419,22821
a51077,VIRGINIA,GRAYSON,450.4046875,68870,61615,40319
a51079,VIRGINIA,GREENE,156.23125,19058,14918,12571
a51081,VIRGINIA,GREENSVILLE,302.11875,39677,24430,29578
a51083,VIRGINIA,HALIFAX,817.8359375,95536,89044,70640
a51085,VIRGINIA,HANOVER,468.34375,62817,59366,56034
a51087,VIRGINIA,HENRICO,293.6953125,14945,15560,12216
a51089,VIRGINIA,HENRY,393.290625,26664,21625,15342
a51091,VIRGINIA,HIGHLAND,415.159375,38514,28673,12612
a51093,VIRGINIA,ISLE OF WIGHT,315.6109375,62531,57224,50641
a51095,VIRGINIA,JAMES CITY,151.53125,6052,6342,2990
a51097,VIRGINIA,KING AND QUEEN,315.1296875,35045,32627,32324
a51099,VIRGINIA,KING GEORGE,179.946875,22158,15240,15410
a51101,VIRGINIA,KING WILLIAM,273.940625,39023,37364,25605
a51103,VIRGINIA,LANCASTER,133.25,13699,9705,10438
a51105,VIRGINIA,LEE,435.428125,64735,56955,37738
a51107,VIRGINIA,LOUDOUN,515.5265625,124082,104477,73593
a51109,VIRGINIA,LOUISA,496.2875,43183,39112,30147
a51111,VIRGINIA,LUNENBURG,431.6828125,33444,40671,31597
a51113,VIRGINIA,MADISON,320.68125,57224,47860,42011
a51115,VIRGINIA,MATHEWS,85.9296875,5943,4661,3171
a51117,VIRGINIA,MECKLENBURG,625.459375,84326,74419,66145
a51119,VIRGINIA,MIDDLESEX,130.3203125,15275,15193,13716
a51121,VIRGINIA,MONTGOMERY,396.9546875,46548,43403,30219
a51125,VIRGINIA,NELSON,470.859375,36058,39049,22898
a51127,VIRGINIA,NEW KENT,209.50625,11885,13826,14061
a51131,VIRGINIA,NORTHAMPTON,211.6125,50700,43096,58230
a51133,VIRGINIA,NORTHUMBERLAND,191.30625,31459,32318,36896
a51135,VIRGINIA,NOTTOWAY,314.390625,36911,35819,24877
a51137,VIRGINIA,ORANGE,340.7765625,57668,55693,45202
a51139,VIRGINIA,PAGE,310.8546875,40047,33178,27702
a51141,VIRGINIA,PATRICK,483.0875,39028,35305,25435
a51143,VIRGINIA,PITTSYLVANIA,1011.864063,130087,125094,103576
a51145,VIRGINIA,POWHATAN,260.2140625,20488,21312,11606
a51147,VIRGINIA,PRINCE EDWARD,352.1140625,36270,34177,25006
a51149,VIRGINIA,PRINCE GEORGE,298.33125,22351,25834,22275
a51153,VIRGINIA,PRINCE WILLIAM,348.8359375,27582,22275,18182
a51155,VIRGINIA,PULASKI,319.8546875,42724,37277,21091
a51157,VIRGINIA,RAPPAHANNOCK,266.3890625,37801,35817,20871
a51159,VIRGINIA,RICHMOND,191.48125,25986,30307,24216
a51161,VIRGINIA,ROANOKE,307.4046875,13732,11048,8793
a51163,VIRGINIA,ROCKBRIDGE,606.778125,66749,63638,40497
a51165,VIRGINIA,ROCKINGHAM,866.48125,152467,148173,114523
a51167,VIRGINIA,RUSSELL,473.8296875,64554,72048,35431
a51169,VIRGINIA,SCOTT,535.528125,60653,61638,41935
a51171,VIRGINIA,SHENANDOAH,509.1765625,76963,70324,60247
a51173,VIRGINIA,SMYTH,450.9375,60843,45435,30319
a51175,VIRGINIA,SOUTHAMPTON,607.3453125,102674,90854,91291
a51177,VIRGINIA,SPOTSYLVANIA,410.55,25781,27442,23773
a51179,VIRGINIA,STAFFORD,268.96875,12025,14424,10551
a51800,VIRGINIA,SUFFOLK CITY,400.1296875,58007,56554,53760
a51181,VIRGINIA,SURRY,278.946875,33640,38796,29344
a51183,VIRGINIA,SUSSEX,490.21875,45475,38189,38344
a51185,VIRGINIA,TAZEWELL,518.846875,54750,47399,31479
a51810,VIRGINIA,VIRGINIA BEACH CITY,303.134375,27850,23873,21542
a51187,VIRGINIA,WARREN,212.6640625,24793,23536,13354
a51191,VIRGINIA,WASHINGTON,573.984375,94956,87749,64205
a51193,VIRGINIA,WESTMORELAND,229.3484375,42091,46300,44742
a51195,VIRGINIA,WISE,410.6609375,7373,9283,3835
a51197,VIRGINIA,WYTHE,461.809375,82607,68699,51991
a51199,VIRGINIA,YORK,240.2328125,947,335,292
a51000,VIRGINIA,,42774.2,#N/A,#N/A,#N/A
a53001,WASHINGTON,ADAMS,1924.360938,845744,808145,825863
a53003,WASHINGTON,ASOTIN,635.340625,87384,95643,80438
a53005,WASHINGTON,BENTON,1703.10625,458179,470647,476548
a53007,WASHINGTON,CHELAN,2921.375,44814,52143,43503
a53009,WASHINGTON,CLALLAM,1739.3875,13262,13469,8750
a53011,WASHINGTON,CLARK,628.2203125,46062,38142,34296
a53013,WASHINGTON,COLUMBIA,868.821875,186452,192226,184124
a53015,WASHINGTON,COWLITZ,1138.321875,16445,13765,10933
a53017,WASHINGTON,DOUGLAS,1819.382813,566649,550085,539531
a53019,WASHINGTON,FERRY,2203.976563,23007,23644,14842
a53021,WASHINGTON,FRANKLIN,1242.117188,0,475804,467865
a53023,WASHINGTON,GARFIELD,710.546875,196246,189386,174571
a53025,WASHINGTON,GRANT,2681.128125,819967,804793,771805
a53027,WASHINGTON,GRAYS HARBOR,1897.90625,27298,21928,24070
a53029,WASHINGTON,ISLAND,208.4359375,11581,9639,8557
a53031,WASHINGTON,JEFFERSON,1804.023438,8442,5640,3833
a53033,WASHINGTON,KING,2115.509375,27158,22312,17963
a53035,WASHINGTON,KITSAP,394.91875,6718,6551,3674
