ANSI,State,County,sqmiles,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
a36041,NEW YORK,HAMILTON,1717.5125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36043,NEW YORK,HERKIMER,1411.979688,0,0,0,0,0,0,0,2000
a36045,NEW YORK,JEFFERSON,1268.590625,0,0,0,0,0,0,1800,6200
a36047,NEW YORK,KINGS,70.8140625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36049,NEW YORK,LEWIS,1274.69375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36051,NEW YORK,LIVINGSTON,631.9890625,0,0,0,0,0,0,9700,19900
a36053,NEW YORK,MADISON,654.85,0,0,0,0,0,0,2000,5600
a36055,NEW YORK,MONROE,657.2453125,0,0,0,0,0,0,6300,13300
a36057,NEW YORK,MONTGOMERY,403.2046875,0,0,0,0,0,0,700,2800
a36059,NEW YORK,NASSAU,284.553125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36061,NEW YORK,NEW YORK,22.7828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36063,NEW YORK,NIAGARA,522.85625,0,0,0,0,0,0,4100,16700
a36065,NEW YORK,ONEIDA,1212.046875,0,0,0,0,0,0,1900,7500
a36067,NEW YORK,ONONDAGA,778.396875,0,0,0,0,0,0,6900,12400
a36069,NEW YORK,ONTARIO,644.3453125,0,0,0,0,0,0,11100,25100
a36071,NEW YORK,ORANGE,810.8984375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36073,NEW YORK,ORLEANS,391.2578125,0,0,0,0,0,0,12300,22000
a36075,NEW YORK,OSWEGO,951.6125,0,0,0,0,0,0,2000,3800
a36077,NEW YORK,OTSEGO,1001.125,0,0,0,0,0,0,0,1300
a36079,NEW YORK,PUTNAM,230.3125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36081,NEW YORK,QUEENS,109.3140625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36083,NEW YORK,RENSSELAER,652.44375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36085,NEW YORK,RICHMOND,58.3703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36087,NEW YORK,ROCKLAND,173.546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36091,NEW YORK,SARATOGA,809.9921875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36093,NEW YORK,SCHENECTADY,204.4140625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36095,NEW YORK,SCHOHARIE,621.8046875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36097,NEW YORK,SCHUYLER,328.7953125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36099,NEW YORK,SENECA,323.7046875,0,0,0,0,0,0,24000,25600
a36089,NEW YORK,ST LAWRENCE,2680.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36101,NEW YORK,STEUBEN,1390.58125,0,0,0,0,0,0,0,3200
a36103,NEW YORK,SUFFOLK,911.9828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36105,NEW YORK,SULLIVAN,968.134375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36107,NEW YORK,TIOGA,518.65625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36109,NEW YORK,TOMPKINS,474.6546875,0,0,0,0,0,0,2100,4000
a36111,NEW YORK,ULSTER,1124.246875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36113,NEW YORK,WARREN,866.9578125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36115,NEW YORK,WASHINGTON,831.184375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36117,NEW YORK,WAYNE,604.415625,0,0,0,0,0,0,13700,24800
a36119,NEW YORK,WESTCHESTER,430.515625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a36121,NEW YORK,WYOMING,592.765625,0,0,0,0,0,0,700,3100
a36123,NEW YORK,YATES,338.1125,0,0,0,0,0,0,1700,4600
a36000,NEW YORK,,54556,0,0,0,0,0,0,3800,12200
a37001,NORTH CAROLINA,ALAMANCE,423.9890625,0,0,0,0,10550,6400,2400,3400
a37003,NORTH CAROLINA,ALEXANDER,259.565625,0,0,0,0,1750,800,1100,2000
a37005,NORTH CAROLINA,ALLEGHANY,234.996875,0,0,0,0,30,0,0,0
a37007,NORTH CAROLINA,ANSON,531.5875,0,0,0,0,35500,12000,9600,13400
a37009,NORTH CAROLINA,ASHE,426.215625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37011,NORTH CAROLINA,AVERY,247.04375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37013,NORTH CAROLINA,BEAUFORT,827.98125,0,0,0,0,78800,71000,65000,61900
a37015,NORTH CAROLINA,BERTIE,699.3765625,0,0,0,0,19800,14500,14500,25100
a37017,NORTH CAROLINA,BLADEN,874.3625,0,0,0,0,39000,21000,25500,18900
a37019,NORTH CAROLINA,BRUNSWICK,846.9265625,0,0,0,0,16250,8000,9900,0
a37021,NORTH CAROLINA,BUNCOMBE,655.9046875,0,0,0,0,60,0,0,0
a37023,NORTH CAROLINA,BURKE,506.68125,0,0,0,0,2100,600,250,700
a37025,NORTH CAROLINA,CABARRUS,361.75625,0,0,0,0,11500,6500,6500,6800
a37027,NORTH CAROLINA,CALDWELL,471.5921875,0,0,0,0,1720,600,800,0
a37029,NORTH CAROLINA,CAMDEN,240.559375,0,0,0,0,30100,25000,25500,32100
a37031,NORTH CAROLINA,CARTERET,505.7109375,0,0,0,0,9750,16000,21000,19300
a37033,NORTH CAROLINA,CASWELL,424.4984375,0,0,0,0,3850,1200,1500,2500
a37035,NORTH CAROLINA,CATAWBA,398.7171875,0,0,0,0,13200,5200,4800,6800
a37037,NORTH CAROLINA,CHATHAM,682.3375,0,0,0,0,4350,2000,1300,2800
a37039,NORTH CAROLINA,CHEROKEE,455.2609375,0,0,0,0,760,700,250,0
a37041,NORTH CAROLINA,CHOWAN,172.59375,0,0,0,0,18850,8000,6200,0
a37043,NORTH CAROLINA,CLAY,214.7265625,0,0,0,0,70,0,200,0
a37045,NORTH CAROLINA,CLEVELAND,464.25,0,0,0,0,38000,9200,8400,11100
a37047,NORTH CAROLINA,COLUMBUS,937.3125,0,0,0,0,61000,44000,62000,48500
a37049,NORTH CAROLINA,CRAVEN,708.8984375,0,0,0,0,33350,22500,19800,24300
a37051,NORTH CAROLINA,CUMBERLAND,651.8921875,0,0,0,0,46800,23000,19100,16300
a37053,NORTH CAROLINA,CURRITUCK,261.8875,0,0,0,0,27900,20000,16000,18800
a37055,NORTH CAROLINA,DARE,383.475,0,0,0,0,850,3000,900,0
a37057,NORTH CAROLINA,DAVIDSON,552.2140625,0,0,0,0,7350,5400,6600,8600
a37059,NORTH CAROLINA,DAVIE,264.0515625,0,0,0,0,4300,3600,6000,6400
a37061,NORTH CAROLINA,DUPLIN,815.446875,0,0,0,0,61000,42000,51800,56800
a37063,NORTH CAROLINA,DURHAM,285.971875,0,0,0,0,2950,700,600,700
a37065,NORTH CAROLINA,EDGECOMBE,505.11875,0,0,0,0,35800,31000,21000,40100
a37067,NORTH CAROLINA,FORSYTH,408.15625,0,0,0,0,2800,1400,3500,4200
a37069,NORTH CAROLINA,FRANKLIN,491.7203125,0,0,0,0,34300,13000,16100,19000
a37071,NORTH CAROLINA,GASTON,356.025,0,0,0,0,6450,1300,400,2800
a37073,NORTH CAROLINA,GATES,340.44375,0,0,0,0,14400,10000,9500,17600
a37075,NORTH CAROLINA,GRAHAM,292.0546875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37077,NORTH CAROLINA,GRANVILLE,530.996875,0,0,0,0,9400,5500,3500,5000
a37079,NORTH CAROLINA,GREENE,265.9390625,0,0,0,0,12950,21000,27700,29600
a37081,NORTH CAROLINA,GUILFORD,646.1953125,0,0,0,0,10650,3000,6000,9900
a37083,NORTH CAROLINA,HALIFAX,724.084375,0,0,0,0,41200,15000,12000,27700
a37085,NORTH CAROLINA,HARNETT,594.9328125,0,0,0,0,51400,23000,25300,28400
a37087,NORTH CAROLINA,HAYWOOD,553.6625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37089,NORTH CAROLINA,HENDERSON,372.9546875,0,0,0,0,580,1400,0,0
a37091,NORTH CAROLINA,HERTFORD,353.16875,0,0,0,0,11100,7000,8500,13600
a37093,NORTH CAROLINA,HOKE,390.74375,0,0,0,0,35500,18000,8600,12300
a37095,NORTH CAROLINA,HYDE,612.728125,0,0,0,0,45050,42000,34000,26500
a37097,NORTH CAROLINA,IREDELL,574.2,0,0,0,0,14050,4200,8900,14300
a37099,NORTH CAROLINA,JACKSON,490.7109375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37101,NORTH CAROLINA,JOHNSTON,791.2140625,0,0,0,0,69600,45000,58500,56300
a37103,NORTH CAROLINA,JONES,471.2125,0,0,0,0,22300,13500,11400,18300
a37105,NORTH CAROLINA,LEE,254.95,0,0,0,0,7700,5600,2900,5400
a37107,NORTH CAROLINA,LENOIR,399.778125,0,0,0,0,33500,36000,28800,31300
a37109,NORTH CAROLINA,LINCOLN,297.9421875,0,0,0,0,18400,5800,5700,6700
a37113,NORTH CAROLINA,MACON,515.56875,0,0,0,0,70,0,0,0
a37115,NORTH CAROLINA,MADISON,449.4203125,0,0,0,0,90,0,0,0
a37117,NORTH CAROLINA,MARTIN,461.175,0,0,0,0,25150,18000,7200,13800
a37111,NORTH CAROLINA,MCDOWELL,440.9671875,0,0,0,0,180,500,350,0
a37119,NORTH CAROLINA,MECKLENBURG,523.775,0,0,0,0,6500,600,1500,1300
a37121,NORTH CAROLINA,MITCHELL,221.434375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37123,NORTH CAROLINA,MONTGOMERY,491.765625,0,0,0,0,3750,3200,800,0
a37125,NORTH CAROLINA,MOORE,697.6421875,0,0,0,0,6900,2600,3600,4700
a37127,NORTH CAROLINA,NASH,540.2359375,0,0,0,0,36250,31000,27600,35100
a37129,NORTH CAROLINA,NEW HANOVER,191.5140625,0,0,0,0,2500,1000,1000,0
a37131,NORTH CAROLINA,NORTHAMPTON,536.5765625,0,0,0,0,35500,13500,6800,34900
a37133,NORTH CAROLINA,ONSLOW,765.2375,0,0,0,0,23200,13000,15500,14500
a37135,NORTH CAROLINA,ORANGE,397.5953125,0,0,0,0,6200,2100,2700,3300
a37137,NORTH CAROLINA,PAMLICO,336.9421875,0,0,0,0,23200,20000,19700,18100
a37139,NORTH CAROLINA,PASQUOTANK,226.8796875,0,0,0,0,37800,40000,45100,49700
a37141,NORTH CAROLINA,PENDER,869.775,0,0,0,0,23100,15000,21200,0
a37143,NORTH CAROLINA,PERQUIMANS,247.1234375,0,0,0,0,42000,30500,31500,38500
a37145,NORTH CAROLINA,PERSON,392.2953125,0,0,0,0,1900,4500,7400,13000
a37147,NORTH CAROLINA,PITT,651.58125,0,0,0,0,55700,53000,45100,54600
a37149,NORTH CAROLINA,POLK,237.846875,0,0,0,0,2870,300,0,0
a37151,NORTH CAROLINA,RANDOLPH,786.190625,0,0,0,0,11650,7500,7700,9400
a37153,NORTH CAROLINA,RICHMOND,473.434375,0,0,0,0,13500,3800,2200,0
a37155,NORTH CAROLINA,ROBESON,948.7625,0,0,0,0,113000,102000,113000,99900
a37157,NORTH CAROLINA,ROCKINGHAM,565.5515625,0,0,0,0,7950,3200,3400,5300
a37159,NORTH CAROLINA,ROWAN,511.1578125,0,0,0,0,19450,10500,13700,16500
a37161,NORTH CAROLINA,RUTHERFORD,564.115625,0,0,0,0,11100,1400,800,1000
a37163,NORTH CAROLINA,SAMPSON,944.6859375,0,0,0,0,73300,57000,58200,57800
a37165,NORTH CAROLINA,SCOTLAND,319.2078125,0,0,0,0,18050,15000,7900,12800
a37167,NORTH CAROLINA,STANLY,395.05625,0,0,0,0,35500,24000,13100,17300
a37169,NORTH CAROLINA,STOKES,448.8578125,0,0,0,0,1300,2000,2000,1700
a37171,NORTH CAROLINA,SURRY,532.165625,0,0,0,0,3950,4000,8900,9100
a37173,NORTH CAROLINA,SWAIN,528.090625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37175,NORTH CAROLINA,TRANSYLVANIA,378.378125,0,0,0,0,120,100,0,0
a37177,NORTH CAROLINA,TYRRELL,389.03125,0,0,0,0,28000,31500,33600,31500
a37179,NORTH CAROLINA,UNION,631.5,0,0,0,0,92000,61000,46200,52600
a37181,NORTH CAROLINA,VANCE,253.5125,0,0,0,0,15000,7000,6600,7700
a37183,NORTH CAROLINA,WAKE,831.8984375,0,0,0,0,33100,17200,15000,17500
a37185,NORTH CAROLINA,WARREN,428.4484375,0,0,0,0,20250,8000,7300,9000
a37187,NORTH CAROLINA,WASHINGTON,348.1921875,0,0,0,0,45000,35000,34100,35200
a37189,NORTH CAROLINA,WATAUGA,311.54375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37191,NORTH CAROLINA,WAYNE,552.703125,0,0,0,0,56000,50000,60000,60800
a37193,NORTH CAROLINA,WILKES,755.34375,0,0,0,0,1800,600,400,0
a37195,NORTH CAROLINA,WILSON,368.1765625,0,0,0,0,23600,28000,35000,33500
a37197,NORTH CAROLINA,YADKIN,334.8265625,0,0,0,0,14900,6800,13900,15600
a37199,NORTH CAROLINA,YANCEY,312.459375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a37000,NORTH CAROLINA,,53818.51,0,0,0,0,0,0,150,48100
a38001,NORTH DAKOTA,ADAMS,987.6296875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38003,NORTH DAKOTA,BARNES,1491.58125,0,0,900,100,1000,14000,135000,331000
a38005,NORTH DAKOTA,BENSON,1388.728125,0,0,0,0,0,600,2900,123000
a38007,NORTH DAKOTA,BILLINGS,1148.890625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38009,NORTH DAKOTA,BOTTINEAU,1668.45625,0,0,0,0,0,500,2400,18000
a38011,NORTH DAKOTA,BOWMAN,1161.825,0,0,0,0,0,100,0,0
a38013,NORTH DAKOTA,BURKE,1103.59375,0,0,0,0,0,100,0,0
a38015,NORTH DAKOTA,BURLEIGH,1632.689063,0,0,0,0,0,400,4000,14900
a38017,NORTH DAKOTA,CASS,1764.921875,0,0,64500,81300,68700,170000,435000,525000
a38019,NORTH DAKOTA,CAVALIER,1488.776563,0,0,0,0,100,200,4500,45300
a38021,NORTH DAKOTA,DICKEY,1131.5,0,0,400,100,1000,3000,82000,147000
a38023,NORTH DAKOTA,DIVIDE,1260.8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38025,NORTH DAKOTA,DUNN,2008.476563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38027,NORTH DAKOTA,EDDY,630.1875,0,0,0,0,0,300,2700,51500
a38029,NORTH DAKOTA,EMMONS,1510.482813,0,0,0,0,0,200,13000,33900
a38031,NORTH DAKOTA,FOSTER,635.4625,0,0,0,0,0,1500,11000,116500
a38033,NORTH DAKOTA,GOLDEN VALLEY,1000.8,0,0,0,0,0,100,0,0
a38035,NORTH DAKOTA,GRAND FORKS,1436.404688,0,0,2300,300,10500,25000,92000,137000
a38037,NORTH DAKOTA,GRANT,1659.164063,0,0,0,0,0,0,600,1300
a38039,NORTH DAKOTA,GRIGGS,708.83125,0,0,0,100,500,3000,25000,104000
a38041,NORTH DAKOTA,HETTINGER,1132.232813,0,0,0,0,0,0,500,0
a38043,NORTH DAKOTA,KIDDER,1351.217188,0,0,0,0,0,500,4100,25000
a38045,NORTH DAKOTA,LA MOURE,1147.25,0,0,300,0,800,4200,105000,244000
a38047,NORTH DAKOTA,LOGAN,992.83125,0,0,0,0,0,100,6000,58400
a38049,NORTH DAKOTA,MCHENRY,1873.99375,0,0,0,0,0,0,0,21400
a38051,NORTH DAKOTA,MCINTOSH,974.7296875,0,0,0,0,0,0,17000,84100
a38053,NORTH DAKOTA,MCKENZIE,2759.604688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38055,NORTH DAKOTA,MCLEAN,2110.921875,0,0,0,0,0,100,1500,0
a38057,NORTH DAKOTA,MERCER,1042.990625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38059,NORTH DAKOTA,MORTON,1926.310938,0,0,0,0,0,100,1500,0
a38061,NORTH DAKOTA,MOUNTRAIL,1825.478125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38063,NORTH DAKOTA,NELSON,981.8046875,0,0,0,0,300,1300,16000,89100
a38065,NORTH DAKOTA,OLIVER,722.5234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38067,NORTH DAKOTA,PEMBINA,1118.757813,0,0,400,0,1500,3100,42000,98000
a38069,NORTH DAKOTA,PIERCE,1018.623438,0,0,0,0,0,100,0,64100
a38071,NORTH DAKOTA,RAMSEY,1186.88125,0,0,0,0,0,200,5900,99000
a38073,NORTH DAKOTA,RANSOM,862.3734375,0,0,1300,1000,6500,9700,75000,106000
a38075,NORTH DAKOTA,RENVILLE,877.075,0,0,0,0,0,0,2000,3900
a38077,NORTH DAKOTA,RICHLAND,1435.751563,0,0,96000,91900,84300,185000,300000,313000
a38079,NORTH DAKOTA,ROLETTE,903.1,0,0,0,0,0,0,1200,18500
a38081,NORTH DAKOTA,SARGENT,858.528125,0,0,3100,2000,6100,22000,130000,146500
a38083,NORTH DAKOTA,SHERIDAN,972.3796875,0,0,0,0,0,300,0,29000
a38085,NORTH DAKOTA,SIOUX,1094.10625,0,0,0,0,0,100,900,0
a38087,NORTH DAKOTA,SLOPE,1214.929688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38089,NORTH DAKOTA,STARK,1334.765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38091,NORTH DAKOTA,STEELE,712.2296875,0,0,800,100,2600,12000,80000,145000
a38093,NORTH DAKOTA,STUTSMAN,2221.798438,0,0,0,0,0,2500,80000,392000
a38095,NORTH DAKOTA,TOWNER,1024.58125,0,0,0,0,500,100,4100,55600
a38097,NORTH DAKOTA,TRAILL,861.96875,0,0,11000,5300,20800,36000,175000,191000
a38099,NORTH DAKOTA,WALSH,1281.960938,0,0,400,300,2300,2100,35500,72000
a38101,NORTH DAKOTA,WARD,2013.321875,0,0,0,0,0,400,1300,22000
a38103,NORTH DAKOTA,WELLS,1271.079688,0,0,0,0,0,1100,0,158000
a38105,NORTH DAKOTA,WILLIAMS,2077.454688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a38000,NORTH DAKOTA,,70699.79,0,0,0,0,0,0,5400,6400
a39001,OHIO,ADAMS,583.3390625,0,0,0,0,20200,6500,15200,21000
a39003,OHIO,ALLEN,402.4953125,0,0,0,0,75300,75700,79700,85000
a39005,OHIO,ASHLAND,422.9515625,0,0,0,0,12600,22200,35700,42000
a39007,OHIO,ASHTABULA,701.94375,0,0,0,0,8900,7200,16700,32000
a39009,OHIO,ATHENS,503.5734375,0,0,0,0,200,0,1800,2200
a39011,OHIO,AUGLAIZE,401.3875,0,0,0,0,76300,72100,91800,89000
a39013,OHIO,BELMONT,532.128125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a39015,OHIO,BROWN,489.646875,0,0,0,0,70300,38700,72900,78000
a39017,OHIO,BUTLER,467.2625,0,0,0,0,34600,24300,36000,36000
a39019,OHIO,CARROLL,394.6171875,0,0,0,0,700,1700,4500,0
a39021,OHIO,CHAMPAIGN,428.6453125,0,0,0,0,48300,59900,87200,86000
a39023,OHIO,CLARK,396.590625,0,0,0,0,56000,57500,68500,68000
a39025,OHIO,CLERMONT,452.4875,0,0,0,0,38100,27700,38800,36000
a39027,OHIO,CLINTON,408.6859375,0,0,0,0,76000,61200,98800,100000
a39029,OHIO,COLUMBIANA,531.9203125,0,0,0,0,1800,2600,13200,20800
a39031,OHIO,COSHOCTON,563.91875,0,0,0,0,2400,2200,12900,17000
a39033,OHIO,CRAWFORD,401.7875,0,0,0,0,74900,78600,103800,100000
a39035,OHIO,CUYAHOGA,457.0609375,0,0,0,0,700,0,0,0
a39037,OHIO,DARKE,598.09375,0,0,0,0,136000,124600,139200,141000
a39039,OHIO,DEFIANCE,411.45625,0,0,0,0,90300,78400,90300,102500
a39041,OHIO,DELAWARE,443.0921875,0,0,0,0,79700,71900,72000,74200
a39043,OHIO,ERIE,251.5171875,0,0,0,0,27600,26200,37600,36000
a39045,OHIO,FAIRFIELD,504.4296875,0,0,0,0,36800,35300,59300,63000
a39047,OHIO,FAYETTE,406.3578125,0,0,0,0,85700,81700,109500,107000
a39049,OHIO,FRANKLIN,532.1671875,0,0,0,0,53300,37300,33800,30300
a39051,OHIO,FULTON,405.4453125,0,0,0,0,77500,74500,91600,90000
a39053,OHIO,GALLIA,466.5296875,0,0,0,0,600,0,1400,2000
a39055,OHIO,GEAUGA,400.165625,0,0,0,0,700,0,2200,0
a39057,OHIO,GREENE,413.721875,0,0,0,0,57800,49900,66600,65000
a39059,OHIO,GUERNSEY,521.9078125,0,0,0,0,400,0,0,2400
a39061,OHIO,HAMILTON,405.9109375,0,0,0,0,4500,4100,5100,4000
a39063,OHIO,HANCOCK,531.3609375,0,0,0,0,104000,118500,126100,130000
a39065,OHIO,HARDIN,470.4125,0,0,0,0,113000,91900,113200,108000
a39067,OHIO,HARRISON,402.340625,0,0,0,0,100,0,0,2100
a39069,OHIO,HENRY,416.0140625,0,0,0,0,91300,89900,100500,102000
a39071,OHIO,HIGHLAND,553.146875,0,0,0,0,68600,54400,87900,94000
a39073,OHIO,HOCKING,421.328125,0,0,0,0,1200,1900,2400,3000
a39075,OHIO,HOLMES,422.4359375,0,0,0,0,600,1600,11200,12400
a39077,OHIO,HURON,491.475,0,0,0,0,82900,78300,91800,95000
a39079,OHIO,JACKSON,420.3046875,0,0,0,0,1800,0,2300,3000
a39081,OHIO,JEFFERSON,409.38125,0,0,0,0,200,0,0,0
a39083,OHIO,KNOX,525.4984375,0,0,0,0,28000,27300,48300,51800
a39085,OHIO,LAKE,228.5421875,0,0,0,0,900,0,0,0
a39087,OHIO,LAWRENCE,453.3890625,0,0,0,0,300,0,1600,1300
a39089,OHIO,LICKING,682.85,0,0,0,0,49300,47800,58500,62800
a39091,OHIO,LOGAN,458.4359375,0,0,0,0,67300,55700,83600,87500
a39093,OHIO,LORAIN,491.1109375,0,0,0,0,41400,46800,54700,48000
a39095,OHIO,LUCAS,340.19375,0,0,0,0,36200,32400,32700,29500
a39097,OHIO,MADISON,466.7875,0,0,0,0,106000,97300,115400,121000
a39099,OHIO,MAHONING,411.1328125,0,0,0,0,1900,2200,10800,13500
a39101,OHIO,MARION,403.79375,0,0,0,0,99900,97700,108100,105000
a39103,OHIO,MEDINA,421.3734375,0,0,0,0,23300,15800,29000,28000
a39105,OHIO,MEIGS,430.0609375,0,0,0,0,300,0,2300,0
a39107,OHIO,MERCER,462.4515625,0,0,0,0,79500,84300,96600,97000
a39109,OHIO,MIAMI,406.5703125,0,0,0,0,75000,68300,81700,81000
a39111,OHIO,MONROE,455.5390625,0,0,0,0,300,0,0,0
a39113,OHIO,MONTGOMERY,461.5171875,0,0,0,0,53200,33600,43600,43000
a39115,OHIO,MORGAN,416.425,0,0,0,0,300,0,1600,1800
a39117,OHIO,MORROW,406.0828125,0,0,0,0,52800,56100,65200,67900
a39119,OHIO,MUSKINGUM,664.6421875,0,0,0,0,1600,1400,10600,11200
a39121,OHIO,NOBLE,398.0203125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a39123,OHIO,OTTAWA,254.915625,0,0,0,0,54400,52400,45500,56000
a39125,OHIO,PAULDING,416.434375,0,0,0,0,91600,80600,98500,116000
a39127,OHIO,PERRY,407.93125,0,0,0,0,4800,4400,11700,15000
a39129,OHIO,PICKAWAY,501.3296875,0,0,0,0,89300,86000,106900,106000
a39131,OHIO,PIKE,440.271875,0,0,0,0,11400,8200,12600,13000
a39133,OHIO,PORTAGE,488.84375,0,0,0,0,6600,7100,16000,17200
a39135,OHIO,PREBLE,424.1078125,0,0,0,0,60400,53900,80200,83000
a39137,OHIO,PUTNAM,482.5265625,0,0,0,0,128000,104300,128400,124000
a39139,OHIO,RICHLAND,495.2703125,0,0,0,0,26700,27600,42400,46000
a39141,OHIO,ROSS,688.43125,0,0,0,0,52000,41500,61500,56000
a39143,OHIO,SANDUSKY,408.559375,0,0,0,0,77500,80500,78900,90000
a39145,OHIO,SCIOTO,610.203125,0,0,0,0,11800,8600,15000,14700
a39147,OHIO,SENECA,551.021875,0,0,0,0,111000,118200,119800,123000
a39149,OHIO,SHELBY,407.703125,0,0,0,0,69600,70300,86700,88500
a39151,OHIO,STARK,575.284375,0,0,0,0,8800,8800,25100,28000
a39153,OHIO,SUMMIT,412.7671875,0,0,0,0,700,0,2100,0
a39155,OHIO,TRUMBULL,617.31875,0,0,0,0,7800,9200,23500,26300
a39157,OHIO,TUSCARAWAS,567.540625,0,0,0,0,4700,3200,10000,12600
a39159,OHIO,UNION,431.665625,0,0,0,0,95200,92200,102500,104000
a39161,OHIO,VAN WERT,409.25,0,0,0,0,104000,96500,114000,122000
a39163,OHIO,VINTON,412.3609375,0,0,0,0,700,0,0,0
a39165,OHIO,WARREN,399.334375,0,0,0,0,56400,30200,40100,38000
a39167,OHIO,WASHINGTON,631.9734375,0,0,0,0,1300,1100,4900,6300
a39169,OHIO,WAYNE,554.984375,0,0,0,0,19100,16300,42000,46000
a39171,OHIO,WILLIAMS,421.009375,0,0,0,0,72800,68800,76500,82000
a39173,OHIO,WOOD,617.2078125,0,0,0,0,123000,112300,137200,143000
a39175,OHIO,WYANDOT,407,0,0,0,0,81000,84800,97700,96000
a39000,OHIO,,44824.9,0,0,0,0,0,7800,4500,17200
a40001,OKLAHOMA,ADAIR,573.5015625,0,0,0,400,0,0,0,0
a40003,OKLAHOMA,ALFALFA,866.4515625,0,0,0,0,0,0,2500,12000
a40005,OKLAHOMA,ATOKA,975.50625,0,0,0,300,700,0,0,0
a40007,OKLAHOMA,BEAVER,1814.420313,0,0,0,0,0,0,2500,0
a40009,OKLAHOMA,BECKHAM,901.7328125,0,0,0,0,0,0,1500,0
a40011,OKLAHOMA,BLAINE,928.234375,0,0,0,0,0,0,2000,3800
a40013,OKLAHOMA,BRYAN,904.4828125,0,0,0,3200,6600,2600,4000,0
a40015,OKLAHOMA,CADDO,1278.29375,0,0,0,400,1100,600,7500,0
a40017,OKLAHOMA,CANADIAN,896.6046875,0,0,0,800,2500,1000,6000,0
a40019,OKLAHOMA,CARTER,822.1796875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
